seq_num, beacon_timestamp, beacon_interval (us), timestamp_deviation (us)
3107,61582233996,101014,1386
3108,61582336391,102395,5
3109,61582438796,102405,-5
3110,61582541197,102401,-1
3111,61582643598,102401,-1
3114,61582952105,103714,-1314
3115,61583053201,101096,1304
3116,61583155604,102403,-3
3117,61583257999,102395,5
3122,61583568271,105458,-3058
3125,61583769994,77459,24941
3126,61583878190,108196,-5796
3127,61583977990,99800,2600
3128,61584084466,106476,-4076
3129,61584179615,95149,7251
3133,61584389244,104768,-2368
3143,61584794014,102411,-11
3151,61585101191,102377,23
3152,61585203617,102426,-26
3153,61585305991,102374,26
3165,61585715605,102414,-14
3166,61585817991,102386,14
3175,61586125191,102395,5
3182,61586434050,100250,2150
3187,61586743673,106428,-4028
3188,61586842014,98341,4059
3189,61587003250,161236,-58836
3190,61587046791,43541,58859
3191,61587149420,102629,-229
3192,61587251600,102180,220
3193,61587354994,103394,-994
3194,61587581258,226264,-123864
3195,61587661192,79934,22466
3196,61587763615,102423,-23
3197,61587865991,102376,24
3198,61587968394,102403,-3
3199,61588070791,102397,3
3202,61588275608,98018,4382
3207,61588584577,62877,39523
3208,61588723696,139119,-36719
3209,61588787592,63896,38504
3210,61588889992,102400,0
3211,61588994058,104066,-1666
3212,61589094796,100738,1662
3213,61589197199,102403,-3
3219,61589504398,95538,6862
3220,61589606813,102415,-15
3221,61589709210,102397,3
3222,61589811591,102381,19
3223,61589914015,102424,-24
3224,61590016413,102398,2
3225,61590118791,102378,22
3226,61590221213,102422,-22
3227,61590323598,102385,15
3231,61590528397,100664,1736
3232,61590630802,102405,-5
3233,61590733194,102392,8
3234,61590835611,102417,-17
3235,61590943743,108132,-5732
3236,61591040411,96668,5732
3239,61591347602,102400,0
3242,61591654791,102382,18
3251,61591963934,104333,-1933
3259,61592269191,102392,8
3260,61592371603,102412,-12
3263,61592681761,105370,-2970
3264,61592781221,99460,2940
3267,61592986000,102383,17
3268,61593088397,102397,3
3275,61593395613,102422,-22
3282,61593805207,102391,9
3283,61593907596,102389,11
3284,61594009998,102402,-2
3285,61594112391,102393,7
3286,61594214792,102401,-1
3287,61594332853,118061,-15661
3288,61594424466,91613,10787
3289,61594521991,97525,4875
3312,61595238795,102382,18
3313,61595341204,102409,-9
3316,61595648405,101837,563
3317,61595753809,105404,-3004
3318,61595853191,99382,3018
3319,61595955591,102400,0
3320,61596058008,102417,-17
3321,61596160399,102391,9
3322,61596262791,102392,8
3323,61596365194,102403,-3
3324,61596467593,102399,1
3325,61596570007,102414,-14
3326,61596672400,102393,7
3327,61596774802,102402,-2
3328,61596877191,102389,11
3329,61596979591,102400,0
3330,61597081992,102401,-1
3343,61597601544,109405,-7005
3351,61597901191,101841,559
3352,61598003598,102407,-7
3355,61598208391,102383,17
3356,61598310791,102400,0
3357,61598413191,102400,0
3361,61598621347,105756,-3356
3362,61598720391,99044,3356
3370,61599027592,102401,-1
3371,61599137373,109781,-7381
3374,61599338276,105865,-3465
3379,61599642011,102369,31
3384,61599949207,101357,1043
3385,61600051688,102481,-81
3386,61600153991,102303,97
3387,61600256404,102413,-13
3388,61600358805,102401,-1
3389,61600461215,102410,-10
3390,61600563598,102383,17
3391,61600666013,102415,-15
3392,61600768391,102378,22
3393,61600870805,102414,-14
3394,61600973206,102401,-1
3395,61601080516,107310,-4910
3396,61601178017,97501,4899
3397,61601280391,102374,26
3398,61601382791,102400,0
3399,61601485645,102854,-454
3400,61601587591,101946,454
3401,61601689994,102403,-3
3402,61601792391,102397,3
3403,61601901017,108626,-6226
3404,61601997191,96174,6226
3405,61602113878,116687,-14287
3406,61602206227,92349,10051
3407,61602304411,98184,4216
3408,61602406812,102401,-1
3415,61602714546,102939,-539
3416,61602816411,101865,535
3417,61602918791,102380,20
3418,61603031302,112511,-10111
3419,61603123601,92299,10101
3420,61603226003,102402,-2
3421,61603328391,102388,12
3422,61603430812,102421,-21
3423,61603533191,102379,21
3424,61603635591,102400,0
3425,61603741817,106226,-3826
3426,61603840395,98578,3822
3427,61603942812,102417,-17
3428,61604045191,102379,21
3429,61604147602,102411,-11
3430,61604250010,102408,-8
3431,61604352399,102389,11
3432,61604454791,102392,8
3433,61604557195,102404,-4
3434,61604660408,103213,-813
3435,61604761997,101589,811
3436,61604864410,102413,-13
3449,61605274491,102895,-495
3450,61605376436,101945,455
3453,61605581433,102619,-219
3454,61605683613,102180,220
3455,61605785992,102379,21
3456,61605888391,102399,1
3457,61605990791,102400,0
3458,61606093204,102413,-13
3465,61606400391,102389,11
3466,61606520682,120291,-17891
3467,61606605198,84516,17884
3468,61606739882,134684,-32284
3469,61606810005,70123,32277
3470,61606912406,102401,-1
3471,61607025043,112637,-10237
3472,61607117194,92151,10249
3473,61607219591,102397,3
3477,61607424553,102536,-136
3478,61607526797,102244,156
3479,61607629216,102419,-19
3480,61607731591,102375,25
3481,61607833992,102401,-1
3482,61607936395,102403,-3
3487,61608243602,102394,6
3488,61608346017,102415,-15
3491,61608653194,102388,12
3492,61608757692,104498,-2098
3493,61608857998,100306,2094
3494,61608960952,102954,-554
3495,61609062808,101856,544
3496,61609165191,102383,17
3497,61609267601,102410,-10
3500,61609677191,101007,1393
3501,61609780240,103049,-649
3502,61609902586,122346,-19946
3503,61609984411,81825,20575
3504,61610086791,102380,20
3505,61610189201,102410,-10
3506,61610291591,102390,10
3507,61610393991,102400,0
3508,61610521242,127251,-24851
3509,61610598816,77574,24826
3515,61610803601,102392,8
3523,61611110795,102404,-4
3524,61611213209,102414,-14
3525,61611315597,102388,12
3526,61611421467,105870,-3470
3541,61612134806,102415,-15
3551,61612646812,102213,187
3554,61612851598,102381,19
3555,61612953992,102394,6
3556,61613056416,102424,-24
3557,61613158810,102394,6
3558,61613261214,102404,-4
3561,61613568410,102419,-19
3562,61613670809,102399,1
3563,61613774485,103676,-1276
3564,61613875610,101125,1275
3565,61613978003,102393,7
3569,61614285191,101162,1238
3570,61614388093,102902,-502
3571,61614520872,132779,-30379
3578,61614905282,103867,-1467
3581,61615206790,102373,27
3582,61615309191,102401,-1
3588,61615720823,103294,-894
3589,61615821208,100385,2015
3590,61615923829,102621,-221
3591,61616036557,112728,-10328
3592,61616133158,96601,5799
3593,61616252152,118994,-16594
3596,61616435616,82017,20383
3597,61616564759,129143,-26743
3598,61616682722,117963,-15563
3599,61616744993,62271,40129
3600,61616870555,125562,-23162
3601,61616947642,77087,25313
3619,61617770093,105702,-3302
3620,61617869510,99417,2983
3626,61618304390,125176,-22776
3651,61618690760,103932,-1532
3652,61618806092,115332,-12932
3653,61618896525,90433,11967
3654,61619002746,106221,-3821
3659,61619204480,106488,-4088
3664,61619522593,66740,35660
3665,61619624652,102059,341
3666,61619737995,113343,-10943
3667,61619814791,76796,25604
3668,61619917191,102400,0
3669,61620019852,102661,-261
3670,61620130173,110321,-7921
3675,61620458333,119983,-17583
3676,61620531591,73258,29142
3677,61620658988,127397,-24997
3678,61620736562,77574,24826
3681,61620941214,84537,17863
3682,61621043604,102390,10
3683,61621205484,161880,-59480
3686,61621376399,127985,-25585
3687,61621555600,179201,-76801
3688,61621676616,121016,-18616
3689,61621760405,83789,18611
3690,61621922814,162409,-60009
3691,61621965204,42390,60010
3692,61622079275,114071,-11671
3693,61622241901,162626,-60226
3696,61622380382,51044,51356
3702,61622693282,113666,-11266
3714,61623296390,80342,22058
3721,61623705991,102392,8
3722,61623808392,102401,-1
3723,61623936374,127982,-25582
3724,61624056257,119883,-17483
3725,61624115596,59339,43061
3726,61624218012,102416,-16
3736,61624633933,44080,58320
3752,61625094697,159906,-57506
3753,61625139598,44901,57499
3754,61625243514,103916,-1516
3757,61625446791,101671,729
3758,61625549211,102420,-20
3759,61625681362,132151,-29751
3760,61625754172,72810,29590
3761,61625868814,114642,-12242
3762,61625958813,89999,12401
3763,61626061191,102378,22
3764,61626163597,102406,-6
3765,61626265991,102394,6
3766,61626369372,103381,-981
3769,61626690045,113034,-10634
3772,61626982802,86785,15615
3773,61627085195,102393,7
3776,61627412222,122227,-19827
3777,61627500284,88062,14338
3780,61627713766,116564,-14164
3783,61627966513,164511,-62111
3784,61628016678,50165,52235
3785,61628109191,92513,9887
3786,61628224852,115661,-13261
3787,61628313991,89139,13261
3791,61628520973,81452,20948
3795,61628738099,116899,-14499
3796,61628826024,87925,14475
3797,61629004640,178616,-76216
3798,61629058032,53392,49008
3799,61629133350,75318,27082
3800,61629264911,131561,-29161
3801,61629338306,73395,29005
3802,61629542798,204492,-102092
3803,61629645208,102410,-10
3804,61629758783,113575,-11175
3807,61629979794,127554,-25154
3808,61630057451,77657,24743
3809,61630170919,113468,-11068
3810,61630272803,101884,516
3811,61630361991,89188,13212
3812,61630581503,219512,-117112
3813,61630675288,93785,8615
3822,61631004609,112655,-10255
3823,61631078813,74204,28196
3834,61631590809,100091,2309
3835,61631704675,113866,-11466
3836,61631826669,121994,-19594
3840,61632017666,119660,-17260
3843,61632225133,97478,4922
3844,61632337322,112189,-9789
3845,61632437166,99844,2556
3846,61632512413,75247,27153
3847,61632643210,130797,-28397
3848,61632717198,73988,28412
3859,61633137163,112770,-10370
3860,61633229207,92044,10356
3861,61633410813,181606,-79206
3862,61633458822,48009,54391
3863,61633542709,83887,18513
3864,61633649064,106355,-3955
3865,61633741191,92127,10273
3866,61633872639,131448,-29048
3867,61633945991,73352,29048
3878,61634458574,102965,-565
3879,61634560409,101835,565
3880,61634665045,104636,-2236
3881,61634767526,102481,-81
3882,61634872315,104789,-2389
3883,61634972009,99694,2706
3884,61635072407,100398,2002
3885,61635185887,113480,-11080
3886,61635294961,109074,-6674
3887,61635460171,165210,-62810
3888,61635517656,57485,44915
3889,61635584398,66742,35658
3890,61635711595,127197,-24797
3891,61635789216,77621,24779
3892,61635962513,173297,-70897
3893,61636015403,52890,49510
3894,61636096481,81078,21322
3895,61636205636,109155,-6755
3896,61636333271,127635,-25235
3897,61636411070,77799,24601
3905,61636732859,123618,-21218
3912,61637023266,81858,20542
3913,61637151545,128279,-25879
3916,61637325214,96323,6077
3917,61637427591,102377,23
3922,61637734805,101618,782
3923,61637839367,104562,-2162
3924,61637939607,100240,2160
3925,61638059637,120030,-17630
3926,61638144391,84754,17646
3939,61638759276,77266,25134
3942,61638988398,120086,-17686
3943,61639065993,77595,24805
3944,61639186838,120845,-18445
3945,61639275980,89142,13258
3946,61639398812,122832,-20432
3947,61639482745,83933,18467
3948,61639618705,135960,-33560
3949,61639680396,61691,40709
3950,61639782800,102404,-4
3951,61639885193,102393,7
3952,61639989590,104397,-1997
3953,61640105294,115704,-13304
3954,61640226650,121356,-18956
3955,61640294791,68141,34259
3956,61640397202,102411,-11
3960,61640704404,84476,17924
3963,61641045460,111396,-8996
3967,61641320437,83840,18560
3968,61641421206,100769,1631
3969,61641573847,152641,-50241
3970,61641627245,53398,49002
3971,61641763155,135910,-33510
3972,61641831609,68454,33946
3973,61641937128,105519,-3119
3974,61642035597,98469,3931
3975,61642143974,108377,-5977
3976,61642266008,122034,-19634
3977,61642342800,76792,25608
3978,61642450746,107946,-5546
3979,61642549509,98763,3637
3980,61642666210,116701,-14301
3981,61642774946,108736,-6336
3982,61642890592,115646,-13246
4002,61643698817,107437,-5037
4003,61643780935,82118,20282
4004,61643882033,101098,1302
4013,61644407698,118025,-15625
4014,61644544876,137178,-34778
4015,61644615290,70414,31986
4018,61644902805,97774,4626
4019,61645005211,102406,-6
4020,61645117835,112624,-10224
4021,61645232686,114851,-12451
4022,61645338254,105568,-3168
4027,61645733398,113804,-11404
4039,61646253702,120551,-18151
4040,61646338668,84966,17434
4041,61646438798,100130,2270
4042,61646541283,102485,-85
4046,61646771221,101305,1095
4047,61646848390,77169,25231
4052,61647257991,102272,128
4053,61647422112,164121,-61721
4054,61647565246,143134,-40734
4055,61647667593,102347,53
4056,61647786745,119152,-16752
4057,61647877062,90317,12083
4062,61648281999,75200,27200
4063,61648443696,161697,-59297
4079,61648998802,102171,229
4080,61649112160,113358,-10958
4081,61649215512,103352,-952
4082,61649305998,90486,11914
4083,61649408391,102393,7
4088,61649731313,106019,-3619
4089,61649836979,105666,-3266
4090,61649920397,83418,18982
4091,61650077940,157543,-55143
4092,61650131938,53998,48402
13,61650842014,101586,814
14,61650945202,103188,-788
15,61651046977,101775,625
16,61651149201,102224,176
17,61651255796,106595,-4195
18,61651355895,100099,2301
19,61651456391,100496,1904
20,61651598631,142240,-39840
21,61651662016,63385,39015
22,61651763599,101583,817
23,61651865991,102392,8
24,61651970046,104055,-1655
25,61652071009,100963,1437
26,61652185152,114143,-11743
27,61652291507,106355,-3955
28,61652385605,94098,8302
29,61652525879,140274,-37874
30,61652582790,56911,45489
31,61652695765,112975,-10575
39,61653197191,74118,28282
40,61653342629,145438,-43038
41,61653402011,59382,43018
42,61653518541,116530,-14130
43,61653606809,88268,14132
44,61653724500,117691,-15291
45,61653823871,99371,3029
46,61653945113,121242,-18842
47,61654016417,71304,31096
48,61654136548,120131,-17731
49,61654221214,84666,17734
50,61654326911,105697,-3297
51,61654427268,100357,2043
52,61654560651,133383,-30983
53,61654630795,70144,32256
69,61655179484,116803,-14403
81,61655799770,135363,-32963
82,61655890277,90507,11893
83,61656020457,130180,-27780
84,61656064402,43945,58455
85,61656166800,102398,2
86,61656269912,103112,-712
87,61656421960,152048,-49648
88,61656552560,130600,-28200
89,61656576410,23850,78550
90,61656678798,102388,12
91,61656781207,102409,-9
92,61656887058,105851,-3451
93,61656993005,105947,-3547
94,61657123083,130078,-27678
95,61657190791,67708,34692
96,61657312977,122186,-19786
97,61657395732,82755,19645
98,61657516471,120739,-18339
99,61657601517,85046,17354
104,61657806702,103887,-1487
105,61657937325,130623,-28223
106,61658014835,77510,24890
107,61658112391,97556,4844
108,61658214810,102419,-19
109,61658326188,111378,-8978
110,61658430060,103872,-1472
111,61658525869,95809,6591
112,61658624403,98534,3866
113,61658726797,102394,6
114,61658829254,102457,-57
115,61658962931,133677,-31277
116,61659046076,83145,19255
117,61659136391,90315,12085
118,61659245105,108714,-6314
119,61659342880,97775,4625
120,61659443592,100712,1688
121,61659545997,102405,-5
122,61659652233,106236,-3836
123,61659781295,129062,-26662
124,61659853720,72425,29975
125,61659986472,132752,-30352
126,61660059927,73455,28945
127,61660176683,116756,-14356
128,61660262811,86128,16272
150,61661184411,101098,1302
151,61661290014,105603,-3203
159,61661696391,102377,23
160,61661799243,102852,-452
161,61661901215,101972,428
162,61662006283,105068,-2668
165,61662241473,110634,-8234
173,61662517710,84405,17995
174,61662624904,107194,-4794
175,61662771953,147049,-44649
176,61662835555,63602,38798
177,61662925205,89650,12750
178,61663027599,102394,6
179,61663130011,102412,-12
186,61663450416,111280,-8880
187,61663539592,89176,13224
188,61663641991,102399,1
189,61663755011,113020,-10620
190,61663895852,140841,-38441
191,61663949560,53708,48692
192,61664085066,135506,-33106
193,61664154005,68939,33461
194,61664256391,102386,14
195,61664380820,124429,-22029
196,61664465696,84876,17524
197,61664563591,97895,4505
198,61664665991,102400,0
199,61664768402,102411,-11
200,61664927914,159512,-57112
201,61664977686,49772,52628
202,61665075593,97907,4493
203,61665178007,102414,-14
204,61665297626,119619,-17219
205,61665383456,85830,16570
215,61665908071,115659,-13259
221,61666099594,83171,19229
222,61666215758,116164,-13764
223,61666316693,100935,1465
224,61666408180,91487,10913
227,61666615778,77289,25111
228,61666724421,108643,-6243
229,61666816394,91973,10427
234,61667123593,102383,17
235,61667228476,104883,-2483
236,61667328408,99932,2468
237,61667449655,121247,-18847
238,61667558014,108359,-5959
239,61667635595,77581,24819
240,61667752340,116745,-14345
241,61667840403,88063,14337
242,61667943080,102677,-277
243,61668047952,104872,-2472
251,61668659591,84356,18044
252,61668764844,105253,-2853
253,61668871069,106225,-3825
254,61668984874,113805,-11405
255,61669106329,121455,-19055
256,61669171616,65287,37113
257,61669273991,102375,25
258,61669391306,117315,-14915
261,61669588091,69554,32846
262,61669703961,115870,-13470
